OrderID,RejectionReason
ORDER_10903,REJECTED - POSITION CHECK FAILED
ORDER_1474,REJECTED - POSITION CHECK FAILED
ORDER_244,REJECTED - POSITION CHECK FAILED
ORDER_2474,REJECTED - POSITION CHECK FAILED
ORDER_2904,REJECTED - POSITION CHECK FAILED
ORDER_3904,REJECTED - POSITION CHECK FAILED
ORDER_4474,REJECTED - POSITION CHECK FAILED
ORDER_4904,REJECTED - POSITION CHECK FAILED
ORDER_544,REJECTED - POSITION CHECK FAILED
ORDER_5474,REJECTED - POSITION CHECK FAILED
ORDER_5904,REJECTED - POSITION CHECK FAILED
ORDER_6474,REJECTED - POSITION CHECK FAILED
ORDER_6904,REJECTED - POSITION CHECK FAILED
ORDER_7474,REJECTED - POSITION CHECK FAILED
ORDER_7904,REJECTED - POSITION CHECK FAILED
ORDER_8474,REJECTED - POSITION CHECK FAILED
ORDER_1044,REJECTED - POSITION CHECK FAILED
ORDER_10904,REJECTED - POSITION CHECK FAILED
ORDER_145,REJECTED - POSITION CHECK FAILED
ORDER_1475,REJECTED - INVLALID LOT SIZE
ORDER_1905,REJECTED - POSITION CHECK FAILED
ORDER_245,REJECTED - POSITION CHECK FAILED
ORDER_2475,REJECTED - INVLALID LOT SIZE
ORDER_2905,REJECTED - POSITION CHECK FAILED
ORDER_345,REJECTED - POSITION CHECK FAILED
ORDER_3475,REJECTED - INVLALID LOT SIZE
ORDER_445,REJECTED - POSITION CHECK FAILED
ORDER_4475,REJECTED - INVLALID LOT SIZE
ORDER_4905,REJECTED - POSITION CHECK FAILED
ORDER_545,REJECTED - POSITION CHECK FAILED
ORDER_5475,REJECTED - INVLALID LOT SIZE
ORDER_5905,REJECTED - POSITION CHECK FAILED
ORDER_645,REJECTED - POSITION CHECK FAILED
ORDER_6475,REJECTED - INVLALID LOT SIZE
ORDER_6905,REJECTED - POSITION CHECK FAILED
ORDER_745,REJECTED - POSITION CHECK FAILED
ORDER_7475,REJECTED - INVLALID LOT SIZE
ORDER_845,REJECTED - POSITION CHECK FAILED
ORDER_8475,REJECTED - INVLALID LOT SIZE
ORDER_945,REJECTED - POSITION CHECK FAILED
ORDER_9475,REJECTED - INVLALID LOT SIZE
ORDER_9905,REJECTED - POSITION CHECK FAILED
ORDER_1045,REJECTED - POSITION CHECK FAILED
ORDER_10475,REJECTED - INVLALID LOT SIZE
ORDER_146,REJECTED - POSITION CHECK FAILED
ORDER_1476,REJECTED - POSITION CHECK FAILED
ORDER_2476,REJECTED - POSITION CHECK FAILED
ORDER_3906,REJECTED - POSITION CHECK FAILED
ORDER_4476,REJECTED - POSITION CHECK FAILED
ORDER_4906,REJECTED - POSITION CHECK FAILED
ORDER_546,REJECTED - POSITION CHECK FAILED
ORDER_5476,REJECTED - POSITION CHECK FAILED
ORDER_8476,REJECTED - POSITION CHECK FAILED
ORDER_2907,REJECTED - POSITION CHECK FAILED
ORDER_3477,REJECTED - POSITION CHECK FAILED
ORDER_447,REJECTED - POSITION CHECK FAILED
ORDER_4907,REJECTED - POSITION CHECK FAILED
ORDER_547,REJECTED - POSITION CHECK FAILED
ORDER_5477,REJECTED - POSITION CHECK FAILED
ORDER_5907,REJECTED - POSITION CHECK FAILED
ORDER_6477,REJECTED - POSITION CHECK FAILED
ORDER_747,REJECTED - POSITION CHECK FAILED
ORDER_8907,REJECTED - POSITION CHECK FAILED
ORDER_1047,REJECTED - POSITION CHECK FAILED
ORDER_10907,REJECTED - POSITION CHECK FAILED
ORDER_148,REJECTED - POSITION CHECK FAILED
ORDER_248,REJECTED - POSITION CHECK FAILED
ORDER_2908,REJECTED - POSITION CHECK FAILED
ORDER_3478,REJECTED - POSITION CHECK FAILED
ORDER_4478,REJECTED - POSITION CHECK FAILED
ORDER_4908,REJECTED - POSITION CHECK FAILED
ORDER_5908,REJECTED - POSITION CHECK FAILED
ORDER_6908,REJECTED - POSITION CHECK FAILED
ORDER_948,REJECTED - POSITION CHECK FAILED
ORDER_9908,REJECTED - POSITION CHECK FAILED
ORDER_10478,REJECTED - POSITION CHECK FAILED
ORDER_1909,REJECTED - POSITION CHECK FAILED
ORDER_2909,REJECTED - POSITION CHECK FAILED
ORDER_349,REJECTED - POSITION CHECK FAILED
ORDER_449,REJECTED - POSITION CHECK FAILED
ORDER_549,REJECTED - POSITION CHECK FAILED
ORDER_5909,REJECTED - POSITION CHECK FAILED
ORDER_6479,REJECTED - POSITION CHECK FAILED
ORDER_7479,REJECTED - POSITION CHECK FAILED
ORDER_849,REJECTED - POSITION CHECK FAILED
ORDER_8479,REJECTED - POSITION CHECK FAILED
ORDER_8909,REJECTED - POSITION CHECK FAILED
ORDER_10479,REJECTED - POSITION CHECK FAILED
ORDER_10909,REJECTED - POSITION CHECK FAILED
ORDER_150,REJECTED - INVLALID LOT SIZE
ORDER_1480,REJECTED - POSITION CHECK FAILED
ORDER_250,REJECTED - INVLALID LOT SIZE
ORDER_2480,REJECTED - POSITION CHECK FAILED
ORDER_350,REJECTED - INVLALID LOT SIZE
ORDER_450,REJECTED - INVLALID LOT SIZE
ORDER_4480,REJECTED - POSITION CHECK FAILED
ORDER_550,REJECTED - INVLALID LOT SIZE
ORDER_5480,REJECTED - POSITION CHECK FAILED
ORDER_650,REJECTED - INVLALID LOT SIZE
ORDER_6480,REJECTED - POSITION CHECK FAILED
ORDER_750,REJECTED - INVLALID LOT SIZE
ORDER_7480,REJECTED - POSITION CHECK FAILED
ORDER_850,REJECTED - INVLALID LOT SIZE
ORDER_8480,REJECTED - POSITION CHECK FAILED
ORDER_950,REJECTED - INVLALID LOT SIZE
ORDER_9480,REJECTED - POSITION CHECK FAILED
ORDER_1050,REJECTED - INVLALID LOT SIZE
ORDER_10480,REJECTED - POSITION CHECK FAILED
ORDER_151,REJECTED - POSITION CHECK FAILED
ORDER_2481,REJECTED - POSITION CHECK FAILED
ORDER_3481,REJECTED - POSITION CHECK FAILED
ORDER_3911,REJECTED - POSITION CHECK FAILED
ORDER_451,REJECTED - POSITION CHECK FAILED
ORDER_4911,REJECTED - POSITION CHECK FAILED
ORDER_5481,REJECTED - POSITION CHECK FAILED
ORDER_5911,REJECTED - POSITION CHECK FAILED
ORDER_6481,REJECTED - POSITION CHECK FAILED
ORDER_8481,REJECTED - POSITION CHECK FAILED
ORDER_9911,REJECTED - POSITION CHECK FAILED
ORDER_1051,REJECTED - POSITION CHECK FAILED
ORDER_10911,REJECTED - POSITION CHECK FAILED
ORDER_1912,REJECTED - POSITION CHECK FAILED
ORDER_352,REJECTED - POSITION CHECK FAILED
ORDER_3482,REJECTED - POSITION CHECK FAILED
ORDER_3912,REJECTED - POSITION CHECK FAILED
ORDER_4482,REJECTED - POSITION CHECK FAILED
ORDER_652,REJECTED - POSITION CHECK FAILED
ORDER_6482,REJECTED - POSITION CHECK FAILED
ORDER_6912,REJECTED - POSITION CHECK FAILED
ORDER_7482,REJECTED - POSITION CHECK FAILED
ORDER_7912,REJECTED - POSITION CHECK FAILED
ORDER_852,REJECTED - POSITION CHECK FAILED
ORDER_8912,REJECTED - POSITION CHECK FAILED
ORDER_952,REJECTED - POSITION CHECK FAILED
ORDER_9482,REJECTED - POSITION CHECK FAILED
ORDER_9912,REJECTED - POSITION CHECK FAILED
ORDER_10482,REJECTED - POSITION CHECK FAILED
ORDER_10912,REJECTED - POSITION CHECK FAILED
ORDER_353,REJECTED - POSITION CHECK FAILED
ORDER_3483,REJECTED - POSITION CHECK FAILED
ORDER_4483,REJECTED - POSITION CHECK FAILED
ORDER_553,REJECTED - POSITION CHECK FAILED
ORDER_6913,REJECTED - POSITION CHECK FAILED
ORDER_8483,REJECTED - POSITION CHECK FAILED
ORDER_8913,REJECTED - POSITION CHECK FAILED
ORDER_9913,REJECTED - POSITION CHECK FAILED
ORDER_10483,REJECTED - POSITION CHECK FAILED
ORDER_10913,REJECTED - POSITION CHECK FAILED
ORDER_1484,REJECTED - POSITION CHECK FAILED
ORDER_2914,REJECTED - POSITION CHECK FAILED
ORDER_354,REJECTED - POSITION CHECK FAILED
ORDER_3484,REJECTED - POSITION CHECK FAILED
ORDER_454,REJECTED - POSITION CHECK FAILED
ORDER_5484,REJECTED - POSITION CHECK FAILED
ORDER_5914,REJECTED - POSITION CHECK FAILED
ORDER_654,REJECTED - POSITION CHECK FAILED
ORDER_6484,REJECTED - POSITION CHECK FAILED
ORDER_6914,REJECTED - POSITION CHECK FAILED
ORDER_754,REJECTED - POSITION CHECK FAILED
ORDER_7484,REJECTED - POSITION CHECK FAILED
ORDER_8914,REJECTED - POSITION CHECK FAILED
ORDER_10914,REJECTED - POSITION CHECK FAILED
ORDER_1485,REJECTED - POSITION CHECK FAILED
ORDER_1915,REJECTED - POSITION CHECK FAILED
ORDER_2915,REJECTED - POSITION CHECK FAILED
ORDER_3485,REJECTED - POSITION CHECK FAILED
ORDER_3915,REJECTED - POSITION CHECK FAILED
ORDER_4485,REJECTED - POSITION CHECK FAILED
ORDER_555,REJECTED - POSITION CHECK FAILED
ORDER_655,REJECTED - POSITION CHECK FAILED
ORDER_6485,REJECTED - POSITION CHECK FAILED
ORDER_6915,REJECTED - POSITION CHECK FAILED
ORDER_7485,REJECTED - POSITION CHECK FAILED
ORDER_855,REJECTED - POSITION CHECK FAILED
ORDER_8485,REJECTED - POSITION CHECK FAILED
ORDER_8915,REJECTED - POSITION CHECK FAILED
ORDER_9915,REJECTED - POSITION CHECK FAILED
ORDER_1055,REJECTED - POSITION CHECK FAILED
ORDER_10485,REJECTED - POSITION CHECK FAILED
ORDER_10915,REJECTED - POSITION CHECK FAILED
ORDER_156,REJECTED - POSITION CHECK FAILED
ORDER_1916,REJECTED - POSITION CHECK FAILED
ORDER_356,REJECTED - POSITION CHECK FAILED
ORDER_3916,REJECTED - POSITION CHECK FAILED
ORDER_4916,REJECTED - POSITION CHECK FAILED
ORDER_556,REJECTED - POSITION CHECK FAILED
ORDER_5486,REJECTED - POSITION CHECK FAILED
ORDER_6486,REJECTED - POSITION CHECK FAILED
ORDER_6916,REJECTED - POSITION CHECK FAILED
ORDER_9486,REJECTED - POSITION CHECK FAILED
ORDER_1056,REJECTED - POSITION CHECK FAILED
ORDER_10916,REJECTED - POSITION CHECK FAILED
ORDER_157,REJECTED - POSITION CHECK FAILED
ORDER_3487,REJECTED - POSITION CHECK FAILED
ORDER_3917,REJECTED - POSITION CHECK FAILED
ORDER_4487,REJECTED - POSITION CHECK FAILED
ORDER_7487,REJECTED - POSITION CHECK FAILED
ORDER_857,REJECTED - POSITION CHECK FAILED
ORDER_8487,REJECTED - POSITION CHECK FAILED
ORDER_8917,REJECTED - POSITION CHECK FAILED
ORDER_957,REJECTED - POSITION CHECK FAILED
ORDER_9917,REJECTED - POSITION CHECK FAILED
ORDER_1057,REJECTED - POSITION CHECK FAILED
ORDER_10917,REJECTED - POSITION CHECK FAILED
ORDER_1488,REJECTED - POSITION CHECK FAILED
ORDER_2918,REJECTED - POSITION CHECK FAILED
ORDER_3488,REJECTED - POSITION CHECK FAILED
ORDER_3918,REJECTED - POSITION CHECK FAILED
ORDER_6488,REJECTED - POSITION CHECK FAILED
ORDER_758,REJECTED - POSITION CHECK FAILED
ORDER_7488,REJECTED - POSITION CHECK FAILED
ORDER_7918,REJECTED - POSITION CHECK FAILED
ORDER_958,REJECTED - POSITION CHECK FAILED
ORDER_9488,REJECTED - POSITION CHECK FAILED
ORDER_9918,REJECTED - POSITION CHECK FAILED
ORDER_10488,REJECTED - POSITION CHECK FAILED
ORDER_259,REJECTED - POSITION CHECK FAILED
ORDER_3919,REJECTED - POSITION CHECK FAILED
ORDER_459,REJECTED - POSITION CHECK FAILED
ORDER_4489,REJECTED - POSITION CHECK FAILED
ORDER_4919,REJECTED - POSITION CHECK FAILED
ORDER_559,REJECTED - POSITION CHECK FAILED
ORDER_6489,REJECTED - POSITION CHECK FAILED
ORDER_6919,REJECTED - POSITION CHECK FAILED
ORDER_7489,REJECTED - POSITION CHECK FAILED
ORDER_7919,REJECTED - POSITION CHECK FAILED
ORDER_9489,REJECTED - POSITION CHECK FAILED
ORDER_9919,REJECTED - POSITION CHECK FAILED
ORDER_1059,REJECTED - POSITION CHECK FAILED
ORDER_160,REJECTED - POSITION CHECK FAILED
ORDER_260,REJECTED - POSITION CHECK FAILED
ORDER_360,REJECTED - POSITION CHECK FAILED
ORDER_3920,REJECTED - POSITION CHECK FAILED
ORDER_460,REJECTED - POSITION CHECK FAILED
ORDER_560,REJECTED - POSITION CHECK FAILED
ORDER_5920,REJECTED - POSITION CHECK FAILED
ORDER_660,REJECTED - POSITION CHECK FAILED
ORDER_760,REJECTED - POSITION CHECK FAILED
ORDER_7920,REJECTED - POSITION CHECK FAILED
ORDER_860,REJECTED - POSITION CHECK FAILED
ORDER_960,REJECTED - POSITION CHECK FAILED
ORDER_9920,REJECTED - POSITION CHECK FAILED
ORDER_1060,REJECTED - POSITION CHECK FAILED
ORDER_10920,REJECTED - POSITION CHECK FAILED
ORDER_3491,REJECTED - POSITION CHECK FAILED
ORDER_3921,REJECTED - POSITION CHECK FAILED
ORDER_5491,REJECTED - POSITION CHECK FAILED
ORDER_6921,REJECTED - POSITION CHECK FAILED
ORDER_761,REJECTED - POSITION CHECK FAILED
ORDER_7921,REJECTED - POSITION CHECK FAILED
ORDER_861,REJECTED - POSITION CHECK FAILED
ORDER_9491,REJECTED - POSITION CHECK FAILED
ORDER_9921,REJECTED - POSITION CHECK FAILED
ORDER_1061,REJECTED - POSITION CHECK FAILED
ORDER_162,REJECTED - POSITION CHECK FAILED
ORDER_262,REJECTED - POSITION CHECK FAILED
ORDER_2922,REJECTED - POSITION CHECK FAILED
ORDER_362,REJECTED - POSITION CHECK FAILED
ORDER_3492,REJECTED - POSITION CHECK FAILED
ORDER_562,REJECTED - POSITION CHECK FAILED
ORDER_6922,REJECTED - POSITION CHECK FAILED
ORDER_7922,REJECTED - POSITION CHECK FAILED
ORDER_862,REJECTED - POSITION CHECK FAILED
ORDER_962,REJECTED - POSITION CHECK FAILED
ORDER_9492,REJECTED - POSITION CHECK FAILED
ORDER_1493,REJECTED - POSITION CHECK FAILED
ORDER_2493,REJECTED - POSITION CHECK FAILED
ORDER_3923,REJECTED - POSITION CHECK FAILED
ORDER_463,REJECTED - POSITION CHECK FAILED
ORDER_563,REJECTED - POSITION CHECK FAILED
ORDER_5923,REJECTED - POSITION CHECK FAILED
ORDER_763,REJECTED - POSITION CHECK FAILED
ORDER_7493,REJECTED - POSITION CHECK FAILED
ORDER_7923,REJECTED - POSITION CHECK FAILED
ORDER_8493,REJECTED - POSITION CHECK FAILED
ORDER_9493,REJECTED - POSITION CHECK FAILED
ORDER_1063,REJECTED - POSITION CHECK FAILED
ORDER_10923,REJECTED - POSITION CHECK FAILED
ORDER_1494,REJECTED - POSITION CHECK FAILED
ORDER_2494,REJECTED - POSITION CHECK FAILED
ORDER_3924,REJECTED - POSITION CHECK FAILED
ORDER_464,REJECTED - POSITION CHECK FAILED
ORDER_7494,REJECTED - POSITION CHECK FAILED
ORDER_7924,REJECTED - POSITION CHECK FAILED
ORDER_8494,REJECTED - POSITION CHECK FAILED
ORDER_8924,REJECTED - POSITION CHECK FAILED
ORDER_964,REJECTED - POSITION CHECK FAILED
ORDER_165,REJECTED - POSITION CHECK FAILED
ORDER_1495,REJECTED - POSITION CHECK FAILED
ORDER_1925,REJECTED - INVLALID LOT SIZE
ORDER_2495,REJECTED - POSITION CHECK FAILED
ORDER_2925,REJECTED - INVLALID LOT SIZE
ORDER_3495,REJECTED - POSITION CHECK FAILED
ORDER_3925,REJECTED - INVLALID LOT SIZE
ORDER_4495,REJECTED - POSITION CHECK FAILED
ORDER_4925,REJECTED - INVLALID LOT SIZE
ORDER_565,REJECTED - POSITION CHECK FAILED
ORDER_5495,REJECTED - POSITION CHECK FAILED
ORDER_5925,REJECTED - INVLALID LOT SIZE
ORDER_6495,REJECTED - POSITION CHECK FAILED
ORDER_6925,REJECTED - INVLALID LOT SIZE
ORDER_765,REJECTED - POSITION CHECK FAILED
ORDER_7495,REJECTED - POSITION CHECK FAILED
ORDER_7925,REJECTED - INVLALID LOT SIZE
ORDER_8925,REJECTED - INVLALID LOT SIZE
ORDER_9495,REJECTED - POSITION CHECK FAILED
ORDER_9925,REJECTED - INVLALID LOT SIZE
ORDER_10495,REJECTED - POSITION CHECK FAILED
ORDER_10925,REJECTED - INVLALID LOT SIZE
ORDER_3926,REJECTED - POSITION CHECK FAILED
ORDER_466,REJECTED - POSITION CHECK FAILED
ORDER_4496,REJECTED - POSITION CHECK FAILED
ORDER_566,REJECTED - POSITION CHECK FAILED
ORDER_5496,REJECTED - POSITION CHECK FAILED
ORDER_5926,REJECTED - POSITION CHECK FAILED
ORDER_7926,REJECTED - POSITION CHECK FAILED
ORDER_866,REJECTED - POSITION CHECK FAILED
ORDER_10496,REJECTED - POSITION CHECK FAILED
ORDER_3927,REJECTED - POSITION CHECK FAILED
ORDER_567,REJECTED - POSITION CHECK FAILED
ORDER_5497,REJECTED - POSITION CHECK FAILED
ORDER_6497,REJECTED - POSITION CHECK FAILED
ORDER_6927,REJECTED - POSITION CHECK FAILED
ORDER_7927,REJECTED - POSITION CHECK FAILED
ORDER_1067,REJECTED - POSITION CHECK FAILED
ORDER_168,REJECTED - POSITION CHECK FAILED
ORDER_1498,REJECTED - POSITION CHECK FAILED
ORDER_2928,REJECTED - POSITION CHECK FAILED
ORDER_3498,REJECTED - POSITION CHECK FAILED
ORDER_3928,REJECTED - POSITION CHECK FAILED
ORDER_568,REJECTED - POSITION CHECK FAILED
ORDER_5498,REJECTED - POSITION CHECK FAILED
ORDER_668,REJECTED - POSITION CHECK FAILED
ORDER_768,REJECTED - POSITION CHECK FAILED
ORDER_7928,REJECTED - POSITION CHECK FAILED
ORDER_868,REJECTED - POSITION CHECK FAILED
ORDER_9928,REJECTED - POSITION CHECK FAILED
ORDER_1068,REJECTED - POSITION CHECK FAILED
ORDER_269,REJECTED - POSITION CHECK FAILED
ORDER_369,REJECTED - POSITION CHECK FAILED
ORDER_469,REJECTED - POSITION CHECK FAILED
ORDER_5499,REJECTED - POSITION CHECK FAILED
ORDER_6929,REJECTED - POSITION CHECK FAILED
ORDER_769,REJECTED - POSITION CHECK FAILED
ORDER_869,REJECTED - POSITION CHECK FAILED
ORDER_969,REJECTED - POSITION CHECK FAILED
ORDER_9499,REJECTED - POSITION CHECK FAILED
ORDER_1500,REJECTED - INVLALID LOT SIZE
ORDER_1930,REJECTED - POSITION CHECK FAILED
ORDER_2500,REJECTED - INVLALID LOT SIZE
ORDER_2930,REJECTED - POSITION CHECK FAILED
ORDER_3500,REJECTED - INVLALID LOT SIZE
ORDER_3930,REJECTED - POSITION CHECK FAILED
ORDER_4500,REJECTED - INVLALID LOT SIZE
ORDER_4930,REJECTED - POSITION CHECK FAILED
ORDER_5500,REJECTED - INVLALID LOT SIZE
ORDER_5930,REJECTED - POSITION CHECK FAILED
ORDER_6500,REJECTED - INVLALID LOT SIZE
ORDER_6930,REJECTED - POSITION CHECK FAILED
ORDER_7500,REJECTED - INVLALID LOT SIZE
ORDER_7930,REJECTED - POSITION CHECK FAILED
ORDER_8500,REJECTED - INVLALID LOT SIZE
ORDER_8930,REJECTED - POSITION CHECK FAILED
ORDER_9500,REJECTED - INVLALID LOT SIZE
ORDER_9930,REJECTED - POSITION CHECK FAILED
ORDER_10500,REJECTED - INVLALID LOT SIZE
ORDER_10930,REJECTED - POSITION CHECK FAILED
ORDER_1501,REJECTED - POSITION CHECK FAILED
ORDER_1931,REJECTED - POSITION CHECK FAILED
ORDER_2931,REJECTED - POSITION CHECK FAILED
ORDER_3931,REJECTED - POSITION CHECK FAILED
ORDER_4501,REJECTED - POSITION CHECK FAILED
ORDER_5931,REJECTED - POSITION CHECK FAILED
ORDER_671,REJECTED - POSITION CHECK FAILED
ORDER_6501,REJECTED - POSITION CHECK FAILED
ORDER_6931,REJECTED - POSITION CHECK FAILED
ORDER_771,REJECTED - POSITION CHECK FAILED
ORDER_8931,REJECTED - POSITION CHECK FAILED
ORDER_9501,REJECTED - POSITION CHECK FAILED
ORDER_1071,REJECTED - POSITION CHECK FAILED
ORDER_10931,REJECTED - POSITION CHECK FAILED
ORDER_1502,REJECTED - POSITION CHECK FAILED
ORDER_372,REJECTED - POSITION CHECK FAILED
ORDER_572,REJECTED - POSITION CHECK FAILED
ORDER_5502,REJECTED - POSITION CHECK FAILED
ORDER_5932,REJECTED - POSITION CHECK FAILED
ORDER_672,REJECTED - POSITION CHECK FAILED
ORDER_7932,REJECTED - POSITION CHECK FAILED
ORDER_9502,REJECTED - POSITION CHECK FAILED
ORDER_173,REJECTED - POSITION CHECK FAILED
ORDER_1933,REJECTED - POSITION CHECK FAILED
ORDER_273,REJECTED - POSITION CHECK FAILED
ORDER_2503,REJECTED - POSITION CHECK FAILED
ORDER_573,REJECTED - POSITION CHECK FAILED
ORDER_5933,REJECTED - POSITION CHECK FAILED
ORDER_6933,REJECTED - POSITION CHECK FAILED
ORDER_7933,REJECTED - POSITION CHECK FAILED
ORDER_973,REJECTED - POSITION CHECK FAILED
ORDER_9503,REJECTED - POSITION CHECK FAILED
ORDER_10503,REJECTED - POSITION CHECK FAILED
ORDER_10933,REJECTED - POSITION CHECK FAILED
ORDER_174,REJECTED - POSITION CHECK FAILED
ORDER_1504,REJECTED - POSITION CHECK FAILED
ORDER_274,REJECTED - POSITION CHECK FAILED
ORDER_3504,REJECTED - POSITION CHECK FAILED
ORDER_3934,REJECTED - POSITION CHECK FAILED
ORDER_4504,REJECTED - POSITION CHECK FAILED
ORDER_4934,REJECTED - POSITION CHECK FAILED
ORDER_5504,REJECTED - POSITION CHECK FAILED
ORDER_774,REJECTED - POSITION CHECK FAILED
ORDER_7504,REJECTED - POSITION CHECK FAILED
ORDER_7934,REJECTED - POSITION CHECK FAILED
ORDER_874,REJECTED - POSITION CHECK FAILED
ORDER_8504,REJECTED - POSITION CHECK FAILED
ORDER_974,REJECTED - POSITION CHECK FAILED
ORDER_10504,REJECTED - POSITION CHECK FAILED
ORDER_10934,REJECTED - POSITION CHECK FAILED
ORDER_175,REJECTED - INVLALID LOT SIZE
ORDER_1505,REJECTED - POSITION CHECK FAILED
ORDER_275,REJECTED - INVLALID LOT SIZE
ORDER_2935,REJECTED - POSITION CHECK FAILED
ORDER_375,REJECTED - INVLALID LOT SIZE
ORDER_3505,REJECTED - POSITION CHECK FAILED
ORDER_3935,REJECTED - POSITION CHECK FAILED
ORDER_475,REJECTED - INVLALID LOT SIZE
ORDER_4505,REJECTED - POSITION CHECK FAILED
ORDER_575,REJECTED - INVLALID LOT SIZE
ORDER_675,REJECTED - INVLALID LOT SIZE
ORDER_6505,REJECTED - POSITION CHECK FAILED
ORDER_775,REJECTED - INVLALID LOT SIZE
ORDER_7505,REJECTED - POSITION CHECK FAILED
ORDER_875,REJECTED - INVLALID LOT SIZE
ORDER_8505,REJECTED - POSITION CHECK FAILED
ORDER_975,REJECTED - INVLALID LOT SIZE
ORDER_9935,REJECTED - POSITION CHECK FAILED
ORDER_1075,REJECTED - INVLALID LOT SIZE
ORDER_10935,REJECTED - POSITION CHECK FAILED
ORDER_176,REJECTED - POSITION CHECK FAILED
ORDER_276,REJECTED - POSITION CHECK FAILED
ORDER_2506,REJECTED - POSITION CHECK FAILED
ORDER_3506,REJECTED - POSITION CHECK FAILED
ORDER_476,REJECTED - POSITION CHECK FAILED
ORDER_4936,REJECTED - POSITION CHECK FAILED
ORDER_576,REJECTED - POSITION CHECK FAILED
ORDER_5936,REJECTED - POSITION CHECK FAILED
ORDER_676,REJECTED - POSITION CHECK FAILED
ORDER_6936,REJECTED - POSITION CHECK FAILED
ORDER_776,REJECTED - POSITION CHECK FAILED
ORDER_876,REJECTED - POSITION CHECK FAILED
ORDER_8506,REJECTED - POSITION CHECK FAILED
ORDER_976,REJECTED - POSITION CHECK FAILED
ORDER_1076,REJECTED - POSITION CHECK FAILED
ORDER_177,REJECTED - POSITION CHECK FAILED
ORDER_3937,REJECTED - POSITION CHECK FAILED
ORDER_5507,REJECTED - POSITION CHECK FAILED
ORDER_677,REJECTED - POSITION CHECK FAILED
ORDER_6507,REJECTED - POSITION CHECK FAILED
ORDER_7507,REJECTED - POSITION CHECK FAILED
ORDER_7937,REJECTED - POSITION CHECK FAILED
ORDER_9507,REJECTED - POSITION CHECK FAILED
ORDER_9937,REJECTED - POSITION CHECK FAILED
ORDER_1938,REJECTED - POSITION CHECK FAILED
ORDER_278,REJECTED - POSITION CHECK FAILED
ORDER_2938,REJECTED - POSITION CHECK FAILED
ORDER_378,REJECTED - POSITION CHECK FAILED
ORDER_478,REJECTED - POSITION CHECK FAILED
ORDER_5938,REJECTED - POSITION CHECK FAILED
ORDER_678,REJECTED - POSITION CHECK FAILED
ORDER_778,REJECTED - POSITION CHECK FAILED
ORDER_8938,REJECTED - POSITION CHECK FAILED
ORDER_978,REJECTED - POSITION CHECK FAILED
ORDER_1078,REJECTED - POSITION CHECK FAILED
ORDER_179,REJECTED - POSITION CHECK FAILED
ORDER_1939,REJECTED - POSITION CHECK FAILED
ORDER_279,REJECTED - POSITION CHECK FAILED
ORDER_2509,REJECTED - POSITION CHECK FAILED
ORDER_579,REJECTED - POSITION CHECK FAILED
ORDER_779,REJECTED - POSITION CHECK FAILED
ORDER_7509,REJECTED - POSITION CHECK FAILED
ORDER_8509,REJECTED - POSITION CHECK FAILED
ORDER_8939,REJECTED - POSITION CHECK FAILED
ORDER_10509,REJECTED - POSITION CHECK FAILED
ORDER_180,REJECTED - POSITION CHECK FAILED
ORDER_1510,REJECTED - POSITION CHECK FAILED
ORDER_2510,REJECTED - POSITION CHECK FAILED
ORDER_3510,REJECTED - POSITION CHECK FAILED
ORDER_4510,REJECTED - POSITION CHECK FAILED
ORDER_5510,REJECTED - POSITION CHECK FAILED
ORDER_6510,REJECTED - POSITION CHECK FAILED
ORDER_780,REJECTED - POSITION CHECK FAILED
ORDER_8510,REJECTED - POSITION CHECK FAILED
ORDER_9510,REJECTED - POSITION CHECK FAILED
